ts_utc,balance,equity,margin,margin_free,leverage,profit
2025-12-03 08:39:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:40:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:41:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:42:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:43:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:44:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:45:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:46:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:47:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:48:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:49:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:50:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:51:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:52:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:53:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:54:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:55:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:56:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:57:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:58:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 08:59:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 09:00:02,100.04,100.04,0.0,100.04,100,0.0
2025-12-03 09:01:02,100.04,99.8,46.58,53.22,100,-0.24
2025-12-03 09:02:02,100.04,98.8,46.58,52.22,100,-1.24
2025-12-03 09:03:02,100.04,98.72,46.58,52.14,100,-1.32
2025-12-03 09:04:02,100.04,98.64,46.58,52.06,100,-1.4
2025-12-03 09:05:03,100.04,98.8,46.58,52.22,100,-1.24
2025-12-03 09:06:03,100.04,97.76,46.58,51.18,100,-2.2800000000000002
2025-12-03 09:07:03,100.04,98.64,46.58,52.06,100,-1.4
2025-12-03 09:08:03,100.04,98.08,46.58,51.5,100,-1.96
2025-12-03 09:09:03,100.04,99.04,46.58,52.46,100,-1.0
2025-12-03 09:10:03,100.04,99.24,46.58,52.66,100,-0.8
2025-12-03 09:11:03,100.04,99.48,46.58,52.9,100,-0.56
2025-12-03 09:12:03,100.04,99.24,46.58,52.66,100,-0.8
2025-12-03 09:13:03,100.04,98.76,46.58,52.18,100,-1.28
2025-12-03 09:14:03,100.04,98.64,46.58,52.06,100,-1.4
2025-12-03 09:15:03,100.04,98.92,46.58,52.34,100,-1.12
2025-12-03 09:16:03,100.04,99.08,46.58,52.5,100,-0.96
2025-12-03 09:17:03,100.04,99.32,46.58,52.74,100,-0.72
2025-12-03 09:18:03,100.04,98.56,46.58,51.98,100,-1.48
2025-12-03 09:19:03,100.04,98.4,46.58,51.82,100,-1.6400000000000001
2025-12-03 09:20:03,100.04,98.8,46.58,52.22,100,-1.24
2025-12-03 09:21:03,100.04,98.96,46.58,52.38,100,-1.08
2025-12-03 09:22:03,100.04,98.32,46.58,51.74,100,-1.72
2025-12-03 09:23:03,100.04,98.12,46.58,51.54,100,-1.92
2025-12-03 09:24:03,100.04,98.28,46.58,51.7,100,-1.76
2025-12-03 09:25:03,100.04,98.0,46.58,51.42,100,-2.04
2025-12-03 09:26:03,100.04,97.88,46.58,51.3,100,-2.16
2025-12-03 09:27:03,100.04,98.48,46.58,51.9,100,-1.56
2025-12-03 09:28:03,100.04,98.64,46.58,52.06,100,-1.4
2025-12-03 09:29:03,100.04,98.64,46.58,52.06,100,-1.4
2025-12-03 09:30:03,100.04,98.96,46.58,52.38,100,-1.08
2025-12-03 09:31:03,100.04,98.76,46.58,52.18,100,-1.28
2025-12-03 09:32:03,100.04,98.92,46.58,52.34,100,-1.12
2025-12-03 09:33:03,100.04,99.24,46.58,52.66,100,-0.8
2025-12-03 09:34:03,100.04,99.28,46.58,52.7,100,-0.76
2025-12-03 09:35:03,100.04,99.6,46.58,53.02,100,-0.44
2025-12-03 09:36:03,100.04,100.16,46.58,53.58,100,0.12
2025-12-03 09:37:03,100.04,100.12,46.58,53.54,100,0.08
2025-12-03 09:38:03,100.04,99.64,46.58,53.06,100,-0.4
2025-12-03 09:39:03,100.04,99.52,46.58,52.94,100,-0.52
2025-12-03 09:40:04,100.04,99.96,46.58,53.38,100,-0.08
2025-12-03 09:41:04,100.04,99.68,46.58,53.1,100,-0.36
2025-12-03 09:42:04,100.04,100.6,46.58,54.02,100,0.56
2025-12-03 09:43:04,100.04,100.44,46.58,53.86,100,0.4
2025-12-03 09:44:04,100.04,100.0,46.58,53.42,100,-0.04
2025-12-03 09:45:04,100.04,100.04,46.58,53.46,100,0.0
2025-12-03 09:46:04,100.04,100.2,46.58,53.62,100,0.16
2025-12-03 09:47:04,100.04,100.52,46.58,53.94,100,0.48
2025-12-03 09:48:04,100.04,100.68,46.58,54.1,100,0.64
2025-12-03 09:49:04,100.04,100.4,46.58,53.82,100,0.36
2025-12-03 09:50:04,100.04,100.28,46.58,53.7,100,0.24
2025-12-03 09:51:04,100.04,100.08,46.58,53.5,100,0.04
2025-12-03 09:52:04,100.04,100.0,46.58,53.42,100,-0.04
2025-12-03 09:53:04,100.04,99.84,46.58,53.26,100,-0.2
2025-12-03 09:54:04,100.04,99.88,46.58,53.3,100,-0.16
2025-12-03 09:55:04,100.04,100.32,46.58,53.74,100,0.28
2025-12-03 09:56:04,100.04,100.16,46.58,53.58,100,0.12
2025-12-03 09:57:04,100.04,100.24,46.58,53.66,100,0.2
2025-12-03 09:58:04,100.04,100.16,46.58,53.58,100,0.12
2025-12-03 09:59:04,100.04,100.48,46.58,53.9,100,0.44
2025-12-03 10:00:04,100.04,99.88,46.58,53.3,100,-0.16
2025-12-03 10:01:04,100.04,99.96,46.58,53.38,100,-0.08
2025-12-03 10:02:04,100.04,100.24,46.58,53.66,100,0.2
2025-12-03 10:03:04,100.04,100.24,46.58,53.66,100,0.2
2025-12-03 10:04:04,100.04,100.28,46.58,53.7,100,0.24
2025-12-03 10:05:04,100.04,100.88,46.58,54.3,100,0.84
2025-12-03 10:06:04,100.04,100.96,46.58,54.38,100,0.92
2025-12-03 10:07:04,100.04,101.52,46.58,54.94,100,1.48
2025-12-03 10:08:04,100.04,102.04,46.58,55.46,100,2.0
2025-12-03 10:09:04,100.04,102.12,46.58,55.54,100,2.08
2025-12-03 10:10:04,100.04,102.52,46.58,55.94,100,2.48
2025-12-03 10:11:04,100.04,102.32,46.58,55.74,100,2.2800000000000002
2025-12-03 10:12:04,100.04,102.12,46.58,55.54,100,2.08
2025-12-03 10:13:04,100.04,102.96,46.58,56.38,100,2.92
2025-12-03 10:14:04,100.04,103.16,46.58,56.58,100,3.12
2025-12-03 10:15:05,100.04,103.96,46.58,57.38,100,3.92
2025-12-03 10:16:05,100.04,104.2,46.58,57.62,100,4.16
2025-12-03 10:17:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:18:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:19:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:20:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:21:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:22:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:23:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:24:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:25:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:26:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:27:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:28:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:29:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:30:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:31:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:32:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:33:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:34:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:35:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:36:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:37:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:38:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:39:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:40:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:41:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:42:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:43:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:44:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:45:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:46:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:47:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:48:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:49:05,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:50:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:51:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:52:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:53:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:54:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:55:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:56:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:57:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:58:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 10:59:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:00:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:01:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:02:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:03:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:04:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:05:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:06:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:07:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:08:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:09:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:10:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:11:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:12:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:13:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:14:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:15:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:16:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:17:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:18:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:19:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:20:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:21:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:22:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:23:06,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:24:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:25:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:26:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:27:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:28:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:29:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:30:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:31:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:32:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:33:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:34:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:35:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:36:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:37:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:38:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:39:07,104.36,104.36,0.0,104.36,100,0.0
2025-12-03 11:40:07,104.36,104.12,46.65,57.47,100,-0.24
2025-12-03 11:41:07,104.36,104.08,46.65,57.43,100,-0.28
2025-12-03 11:42:07,104.36,104.32,46.65,57.67,100,-0.04
2025-12-03 11:43:07,104.36,103.84,46.65,57.19,100,-0.52
2025-12-03 11:44:07,104.36,104.08,46.65,57.43,100,-0.28
2025-12-03 11:45:07,104.36,103.76,46.65,57.11,100,-0.6
2025-12-03 11:46:07,104.36,103.44,46.65,56.79,100,-0.92
2025-12-03 11:47:07,104.36,103.4,46.65,56.75,100,-0.96
2025-12-03 11:48:07,104.36,103.36,46.65,56.71,100,-1.0
2025-12-03 11:49:07,104.36,103.4,46.65,56.75,100,-0.96
2025-12-03 11:50:07,104.36,103.8,46.65,57.15,100,-0.56
2025-12-03 11:51:07,104.36,104.64,46.65,57.99,100,0.28
2025-12-03 11:52:07,104.36,104.6,46.65,57.95,100,0.24
2025-12-03 11:53:07,104.36,104.52,46.65,57.87,100,0.16
2025-12-03 11:54:07,104.36,104.88,46.65,58.23,100,0.52
2025-12-03 11:55:08,104.36,104.4,46.65,57.75,100,0.04
2025-12-03 11:56:08,104.36,104.24,46.65,57.59,100,-0.12
2025-12-03 11:57:08,104.36,104.52,46.65,57.87,100,0.16
2025-12-03 11:58:08,104.36,105.08,46.65,58.43,100,0.72
2025-12-03 11:59:08,104.36,105.12,46.65,58.47,100,0.76
2025-12-03 12:00:08,104.36,105.0,46.65,58.35,100,0.64
2025-12-03 12:01:08,104.36,105.6,46.65,58.95,100,1.24
2025-12-03 12:02:08,104.36,105.24,46.65,58.59,100,0.88
2025-12-03 12:03:08,104.36,105.4,46.65,58.75,100,1.04
2025-12-03 12:04:08,104.36,105.44,46.65,58.79,100,1.08
2025-12-03 12:05:08,104.36,105.76,46.65,59.11,100,1.4
2025-12-03 12:06:08,104.36,105.8,46.65,59.15,100,1.44
2025-12-03 12:07:08,104.36,106.0,46.65,59.35,100,1.6400000000000001
2025-12-03 12:08:08,104.36,105.92,46.65,59.27,100,1.56
2025-12-03 12:09:08,104.36,105.76,46.65,59.11,100,1.4
2025-12-03 12:10:08,104.36,105.28,46.65,58.63,100,0.92
2025-12-03 12:11:08,104.36,105.84,46.65,59.19,100,1.48
2025-12-03 12:12:08,104.36,105.52,46.65,58.87,100,1.16
2025-12-03 12:13:08,104.36,105.48,46.65,58.83,100,1.12
2025-12-03 12:14:08,104.36,105.84,46.65,59.19,100,1.48
2025-12-03 12:15:08,104.36,104.16,46.65,57.51,100,-0.2
2025-12-03 12:16:08,104.36,104.48,46.65,57.83,100,0.12
2025-12-03 12:17:08,104.36,104.2,46.65,57.55,100,-0.16
2025-12-03 12:18:08,104.36,104.76,46.65,58.11,100,0.4
2025-12-03 12:19:08,104.36,104.88,46.65,58.23,100,0.52
2025-12-03 12:20:08,104.36,105.08,46.65,58.43,100,0.72
2025-12-03 12:21:08,104.36,104.8,46.65,58.15,100,0.44
2025-12-03 12:22:08,104.36,105.4,46.65,58.75,100,1.04
2025-12-03 12:23:08,104.36,105.36,46.65,58.71,100,1.0
2025-12-03 12:24:08,104.36,105.6,46.65,58.95,100,1.24
2025-12-03 12:25:08,104.36,105.56,46.65,58.91,100,1.2
2025-12-03 12:26:08,104.36,105.44,46.65,58.79,100,1.08
2025-12-03 12:27:08,104.36,105.84,46.65,59.19,100,1.48
2025-12-03 12:28:08,104.36,106.2,46.65,59.55,100,1.8399999999999999
2025-12-03 12:29:08,104.36,105.96,46.65,59.31,100,1.6
2025-12-03 12:30:08,104.36,106.04,46.65,59.39,100,1.6800000000000002
2025-12-03 12:31:09,104.36,105.84,46.65,59.19,100,1.48
2025-12-03 12:32:09,104.36,106.04,46.65,59.39,100,1.6800000000000002
2025-12-03 12:33:09,104.36,105.72,46.65,59.07,100,1.3599999999999999
2025-12-03 12:34:09,104.36,106.08,46.65,59.43,100,1.72
2025-12-03 12:35:09,104.36,106.24,46.65,59.59,100,1.88
2025-12-03 12:36:09,104.36,106.44,46.65,59.79,100,2.08
2025-12-03 12:37:09,104.36,105.92,46.65,59.27,100,1.56
2025-12-03 12:38:09,104.36,105.84,46.65,59.19,100,1.48
2025-12-03 12:39:09,104.36,106.16,46.65,59.51,100,1.8
2025-12-03 12:40:09,104.36,105.8,46.65,59.15,100,1.44
2025-12-03 12:41:09,104.36,105.68,46.65,59.03,100,1.32
2025-12-03 12:42:09,104.36,105.92,46.65,59.27,100,1.56
2025-12-03 12:43:09,104.36,105.84,46.65,59.19,100,1.48
2025-12-03 12:44:09,104.36,105.52,46.65,58.87,100,1.16
2025-12-03 12:45:09,104.36,105.56,46.65,58.91,100,1.2
2025-12-03 12:46:09,104.36,105.56,46.65,58.91,100,1.2
2025-12-03 12:47:09,104.36,105.48,46.65,58.83,100,1.12
2025-12-03 12:48:09,104.36,105.56,46.65,58.91,100,1.2
2025-12-03 12:49:09,104.36,105.64,46.65,58.99,100,1.28
2025-12-03 12:50:09,104.36,105.44,46.65,58.79,100,1.08
2025-12-03 12:51:09,104.36,105.72,46.65,59.07,100,1.3599999999999999
2025-12-03 12:52:09,104.36,105.8,46.65,59.15,100,1.44
2025-12-03 12:53:09,104.36,106.08,46.65,59.43,100,1.72
2025-12-03 12:54:09,104.36,106.12,46.65,59.47,100,1.76
2025-12-03 12:55:09,104.36,105.12,46.65,58.47,100,0.76
2025-12-03 12:56:09,104.36,104.96,46.65,58.31,100,0.6
2025-12-03 12:57:09,104.36,104.84,46.65,58.19,100,0.48
2025-12-03 12:58:09,104.36,104.36,46.65,57.71,100,0.0
2025-12-03 12:59:09,104.36,104.12,46.65,57.47,100,-0.24
2025-12-03 13:00:09,104.36,103.76,46.65,57.11,100,-0.6
2025-12-03 13:01:09,104.36,104.0,46.65,57.35,100,-0.36
2025-12-03 13:02:09,104.36,104.64,46.65,57.99,100,0.28
2025-12-03 13:03:09,104.36,104.52,46.65,57.87,100,0.16
2025-12-03 13:04:09,104.36,104.6,46.65,57.95,100,0.24
2025-12-03 13:05:10,104.36,104.88,46.65,58.23,100,0.52
2025-12-03 13:06:10,104.36,105.16,46.65,58.51,100,0.8
2025-12-03 13:07:10,104.36,105.28,46.65,58.63,100,0.92
2025-12-03 13:08:10,104.36,105.52,46.65,58.87,100,1.16
2025-12-03 13:09:10,104.36,106.2,46.65,59.55,100,1.8399999999999999
2025-12-03 13:10:10,104.36,106.6,46.65,59.95,100,2.24
2025-12-03 13:11:10,104.36,106.92,46.65,60.27,100,2.56
2025-12-03 13:12:10,104.36,107.44,46.65,60.79,100,3.08
2025-12-03 13:13:10,104.36,106.8,46.65,60.15,100,2.44
2025-12-03 13:14:10,104.36,106.32,46.65,59.67,100,1.96
2025-12-03 13:15:10,108.68,108.68,0.0,108.68,100,0.0
2025-12-03 13:16:10,108.68,108.68,0.0,108.68,100,0.0
2025-12-03 13:17:10,108.68,108.68,0.0,108.68,100,0.0
2025-12-03 13:18:10,108.68,108.68,0.0,108.68,100,0.0
2025-12-03 13:19:10,108.68,108.68,0.0,108.68,100,0.0
2025-12-03 13:20:10,108.68,108.33,58.37,49.96,100,-0.35
2025-12-03 13:21:10,108.68,107.93,58.37,49.56,100,-0.75
2025-12-03 13:22:10,108.68,108.08,58.37,49.71,100,-0.6
2025-12-03 13:23:10,108.68,108.33,58.37,49.96,100,-0.35
2025-12-03 13:24:10,108.68,108.63,58.37,50.26,100,-0.05
2025-12-03 13:25:10,108.68,108.58,58.37,50.21,100,-0.1
2025-12-03 13:26:10,108.68,108.23,58.37,49.86,100,-0.45
2025-12-03 13:27:10,108.68,108.33,58.37,49.96,100,-0.35
2025-12-03 13:28:10,108.68,106.73,58.37,48.36,100,-1.95
2025-12-03 13:29:10,108.68,107.63,58.37,49.26,100,-1.05
2025-12-03 13:30:10,108.68,106.03,58.37,47.66,100,-2.65
2025-12-03 13:31:10,108.68,106.38,58.37,48.01,100,-2.3
2025-12-03 13:32:10,108.68,106.48,58.37,48.11,100,-2.2
2025-12-03 13:33:10,108.68,105.08,58.37,46.71,100,-3.6
2025-12-03 13:34:10,108.68,105.43,58.37,47.06,100,-3.25
2025-12-03 13:35:10,108.68,105.03,58.37,46.66,100,-3.65
2025-12-03 13:36:10,108.68,104.78,58.37,46.41,100,-3.9
2025-12-03 13:37:11,108.68,105.88,58.37,47.51,100,-2.8
2025-12-03 13:38:11,108.68,106.23,58.37,47.86,100,-2.45
2025-12-03 13:39:11,108.68,107.13,58.37,48.76,100,-1.55
2025-12-03 13:40:11,108.68,105.93,58.37,47.56,100,-2.75
2025-12-03 13:41:11,108.68,106.03,58.37,47.66,100,-2.65
2025-12-03 13:42:11,108.68,105.73,58.37,47.36,100,-2.95
2025-12-03 13:43:11,108.68,106.63,58.37,48.26,100,-2.05
2025-12-03 13:44:11,108.68,107.13,58.37,48.76,100,-1.55
2025-12-03 13:45:11,108.68,106.48,58.37,48.11,100,-2.2
2025-12-03 13:46:11,108.68,106.03,58.37,47.66,100,-2.65
2025-12-03 13:47:11,108.68,105.73,58.37,47.36,100,-2.95
2025-12-03 13:48:11,108.68,105.13,58.37,46.76,100,-3.55
2025-12-03 13:49:11,108.68,105.88,58.37,47.51,100,-2.8
2025-12-03 13:50:11,108.68,106.28,58.37,47.91,100,-2.4
2025-12-03 13:51:11,108.68,105.88,58.37,47.51,100,-2.8
2025-12-03 13:52:11,108.68,104.88,58.37,46.51,100,-3.8
2025-12-03 13:53:11,108.68,105.63,58.37,47.26,100,-3.05
2025-12-03 13:54:11,108.68,105.63,58.37,47.26,100,-3.05
2025-12-03 13:55:11,108.68,105.53,58.37,47.16,100,-3.15
2025-12-03 13:56:11,108.68,104.58,58.37,46.21,100,-4.1
2025-12-03 13:57:11,108.68,103.93,58.37,45.56,100,-4.75
2025-12-03 13:58:11,108.68,104.23,58.37,45.86,100,-4.45
2025-12-03 13:59:11,108.68,104.48,58.37,46.11,100,-4.2
2025-12-03 14:00:11,108.68,104.68,58.37,46.31,100,-4.0
2025-12-03 14:01:11,108.68,104.43,58.37,46.06,100,-4.25
2025-12-03 14:02:11,103.48,103.48,0.0,103.48,100,0.0
2025-12-03 14:03:11,103.48,103.48,0.0,103.48,100,0.0
2025-12-03 14:04:11,103.48,103.48,0.0,103.48,100,0.0
2025-12-03 14:05:11,103.48,103.64,46.66,56.98,100,0.16
2025-12-03 14:06:11,103.48,103.48,46.66,56.82,100,0.0
2025-12-03 14:07:11,103.48,103.84,46.66,57.18,100,0.36
2025-12-03 14:08:11,103.48,103.48,46.66,56.82,100,0.0
2025-12-03 14:09:12,103.48,103.44,46.66,56.78,100,-0.04
2025-12-03 14:10:12,103.48,103.16,46.66,56.5,100,-0.32
2025-12-03 14:11:12,103.48,102.72,46.66,56.06,100,-0.76
2025-12-03 14:12:12,103.48,103.56,46.66,56.9,100,0.08
2025-12-03 14:13:12,103.48,103.36,46.66,56.7,100,-0.12
2025-12-03 14:14:12,103.48,103.08,46.66,56.42,100,-0.4
2025-12-03 14:15:12,103.48,103.24,46.66,56.58,100,-0.24
2025-12-03 14:16:12,103.48,104.0,46.66,57.34,100,0.52
2025-12-03 14:17:12,103.48,104.56,46.66,57.9,100,1.08
2025-12-03 14:18:12,103.48,104.6,46.66,57.94,100,1.12
2025-12-03 14:19:12,103.48,104.48,46.66,57.82,100,1.0
2025-12-03 14:20:12,103.48,104.76,46.66,58.1,100,1.28
2025-12-03 14:21:12,103.48,104.6,46.66,57.94,100,1.12
2025-12-03 14:22:12,103.48,104.28,46.66,57.62,100,0.8
2025-12-03 14:23:12,103.48,104.92,46.66,58.26,100,1.44
2025-12-03 14:24:12,103.48,105.2,46.66,58.54,100,1.72
2025-12-03 14:25:12,103.48,105.84,46.66,59.18,100,2.36
2025-12-03 14:26:12,103.48,105.84,46.66,59.18,100,2.36
2025-12-03 14:27:12,103.48,106.16,46.66,59.5,100,2.68
2025-12-03 14:28:12,103.48,106.36,46.66,59.7,100,2.88
2025-12-03 14:29:12,103.48,106.64,46.66,59.98,100,3.16
2025-12-03 14:30:12,103.48,106.32,46.66,59.66,100,2.84
2025-12-03 14:31:12,103.48,105.72,46.66,59.06,100,2.24
2025-12-03 14:32:12,103.48,105.24,46.66,58.58,100,1.76
2025-12-03 14:33:12,103.48,104.0,46.66,57.34,100,0.52
2025-12-03 14:34:12,103.48,104.16,46.66,57.5,100,0.68
2025-12-03 14:35:12,103.48,103.6,46.66,56.94,100,0.12
2025-12-03 14:36:12,103.48,103.72,46.66,57.06,100,0.24
2025-12-03 14:37:12,103.48,103.56,46.66,56.9,100,0.08
2025-12-03 14:38:12,103.48,103.36,46.66,56.7,100,-0.12
2025-12-03 14:39:12,103.48,103.64,46.66,56.98,100,0.16
2025-12-03 14:40:12,103.48,103.84,46.66,57.18,100,0.36
2025-12-03 14:41:12,103.48,104.24,46.66,57.58,100,0.76
2025-12-03 14:42:12,103.48,104.0,46.66,57.34,100,0.52
2025-12-03 14:43:12,103.48,104.52,46.66,57.86,100,1.04
2025-12-03 14:44:12,103.48,104.4,46.66,57.74,100,0.92
2025-12-03 14:45:13,103.48,104.44,46.66,57.78,100,0.96
2025-12-03 14:46:13,103.48,104.8,46.66,58.14,100,1.32
2025-12-03 14:47:13,103.48,104.76,46.66,58.1,100,1.28
2025-12-03 14:48:13,103.48,104.0,46.66,57.34,100,0.52
2025-12-03 14:49:13,103.48,103.2,46.66,56.54,100,-0.28
2025-12-03 14:50:13,103.48,103.8,46.66,57.14,100,0.32
2025-12-03 14:51:13,103.48,104.24,46.66,57.58,100,0.76
2025-12-03 14:52:13,103.48,104.16,46.66,57.5,100,0.68
2025-12-03 14:53:13,103.48,105.12,46.66,58.46,100,1.6400000000000001
2025-12-03 14:54:13,103.48,106.12,46.66,59.46,100,2.64
2025-12-03 14:55:13,103.48,106.08,46.66,59.42,100,2.6
2025-12-03 14:56:13,103.48,105.52,46.66,58.86,100,2.04
2025-12-03 14:57:13,103.48,104.92,46.66,58.26,100,1.44
2025-12-03 14:58:13,103.48,104.36,46.66,57.7,100,0.88
2025-12-03 14:59:13,103.48,104.24,46.66,57.58,100,0.76
2025-12-03 15:00:13,103.48,105.08,46.66,58.42,100,1.6
2025-12-03 15:01:13,103.48,106.56,46.66,59.9,100,3.08
2025-12-03 15:02:13,103.48,105.28,46.66,58.62,100,1.8
2025-12-03 15:03:13,103.48,105.8,46.66,59.14,100,2.32
2025-12-03 15:04:13,103.48,105.52,46.66,58.86,100,2.04
2025-12-03 15:05:13,103.48,106.52,46.66,59.86,100,3.04
2025-12-03 15:06:13,103.48,106.68,46.66,60.02,100,3.2
2025-12-03 15:07:13,103.48,105.96,46.66,59.3,100,2.48
2025-12-03 15:08:13,103.48,106.16,46.66,59.5,100,2.68
2025-12-03 15:09:13,103.48,104.8,46.66,58.14,100,1.32
2025-12-03 15:10:13,103.48,103.48,46.66,56.82,100,0.0
2025-12-03 15:11:13,103.48,105.12,46.66,58.46,100,1.6400000000000001
2025-12-03 15:12:13,103.48,104.0,46.66,57.34,100,0.52
